Date observed	Date reported	Pathogen species 	Pathogen serotype	Pathogen NCBI taxonomy ID	Host species Latin name	Host species NCBI taxonomy ID	Host species common name	Animal domestication status	Latitude	Longitude	Geo text original 	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID	Data source	Original record ID
2017-02-14	2017-02-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.684166999999995	-0.929444					OIE	224193
2017-02-13	2017-02-17	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.5758	-0.835833					OIE	224136
2017-02-13	2017-02-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.686764000000004	-1.236248					OIE	224186
2017-02-12	2017-02-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.8961	8.8162					OIE	223785
2017-02-11	2017-02-17	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.750833	-0.748056					OIE	224128
2017-02-10	2017-02-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	46.0013	5.02958					OIE	224249
2017-02-07	2017-02-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.5871	31.58134					National authorities	223594
2017-02-06	2017-02-17	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.697778	-0.6794439999999999					OIE	224096
2017-02-04	2017-02-08	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Gallus gallus	9031	chickens	Domestic	50.044	14.1305					OIE	223469
2017-02-03	2017-02-10	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.7017	-0.926111					OIE	223522
2017-02-03	2017-02-16	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus cygnus	219595	common whooper	Wild	46.931000000000004	26.343000000000004					OIE	224014
2017-02-03	2017-02-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.761262	0.166405					OIE	224179
2017-02-03	2017-05-17	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Haliaeetus albicilla	8969	white-tailed eagle	Wild	57.825386	18.925805					OIE	227808
2017-01-31	2017-02-28	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	46.8608	16.8147					OIE	224524
2017-01-27	2017-02-05	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	47.8528	17.9808					OIE	223420
2017-01-25	2017-02-01	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	50.033056	20.063889					OIE	223165
2017-01-24	2017-01-25	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Wild	49.2159	17.5208					OIE	222757
2017-01-23	2017-01-24	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anser sp.	8847	goose	Wild	53.91	9.18					OIE	222759
2017-01-18	2017-02-03	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus cygnus	219595	common whooper	Wild	53.59	-8.25					OIE	223183
2017-01-16	2017-02-28	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Phalacrocorax carbo	9209	great cormorant	Wild	46.6622	20.2542					OIE	224505
2017-01-16	2017-04-18	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Cygnus olor	8869	mute swan	Wild	34.784289	135.400927					OIE	226503
2017-01-13	2017-01-18	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aves	8782	birds	Wild	43.25701	27.59573					National authorities	223247
2017-01-13	2017-02-28	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Wild	46.9111	18.0442					OIE	224500
2017-01-13	2017-02-28	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Ardea alba	110620	great white egret	Wild	46.2819	18.4581					OIE	224503
2017-01-12	2017-01-20	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aves	8782	birds	Domestic	43.640833	-0.3775					OIE	222662
2017-01-12	2017-01-19	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus cygnus	219595	common whooper	Wild	44.26384	28.290470000000003					OIE	222947
2017-01-12	2017-01-27	H5N9 subtype	{"Hsubtype":"H5","Nsubtype":"N9","pathogenicity":"LPAI"}	140020	Anas platyrhynchos	8839	mallard ducks	Domestic	43.8336	-0.177778					OIE	223025
2017-01-09	2017-01-11	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Gallus gallus	9031	chickens	Domestic	42.38467	25.02512					National authorities	223233
2017-01-05	2017-01-09	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	42.22483	25.0412					National authorities	223222
2017-01-05	2017-02-28	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	46.8883	17.9586					OIE	224496
2017-01-03	2017-01-05	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Phasianidae sp.	9006		Domestic	42.270509999999994	27.14353					National authorities	223215
2017-01-02	2017-01-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	22.17	84.49					OIE	221466
2016-12-30	2017-01-10	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	47.47802	27.49717					OIE	222309
2016-12-24	2017-05-04	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Gallus gallus	9031	chickens	Domestic	36.743941	127.265302					OIE	227558
2016-12-22	2017-04-18	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Falco peregrinus	8954	Wanderfalke	Wild	32.843612	130.05326599999998					OIE	226463
2016-12-21	2016-12-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	-6.161395	106.43799999999999					FAO Field Officer	221521
2016-12-20	2016-12-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	31.44105	31.881459999999997					National authorities	221012
2016-12-19	2017-05-04	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	36.939969	127.130025					OIE	227525
2016-12-18	2016-12-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"LPAI"}	102793	Aves	8782	birds	Domestic	43.696944	-0.377222					OIE	221841
2016-12-17	2016-12-27	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aythya fuligula	219594	tufted duck	Wild	58.96	18.3					OIE	221846
2016-12-15	2016-12-21	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas	8835	ducks	Wild	53.84	9.19					OIE	221567
2016-12-14	2016-12-19	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	43.4911	0.4603					OIE	220899
2016-12-10	2017-05-04	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Gallus gallus	9031	chickens	Domestic	36.580869	127.374027					OIE	227425
2016-12-07	2016-12-25	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Wild	30.361636999999998	35.152202					OIE	222996
2016-12-05	2017-05-04	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	36.894005	127.4385					OIE	227372
2016-11-28	2017-05-04	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	36.875133	127.501811					OIE	227305
2016-11-24	2016-11-29	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Larus argentatus	35669	Silbermoewe	Wild	46.7	7.09					OIE	219786
2016-11-23	2016-11-29	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Cygnus olor	8869	mute swan	Wild	47.57	8.47					OIE	219783
2016-11-15	2016-11-18	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas platyrhynchos	8839	mallard ducks	Domestic	54.37	12.77					National authorities	219161
2016-11-14	2016-11-18	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Aves	8782	birds	Wild	32.072128	130.415854					National authorities	219175
2016-11-14	2016-11-22	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Laridae	8910	gulls	Wild	47.13	7.22					OIE	219427
2016-11-13	2016-11-22	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aythya fuligula	219594	tufted duck	Wild	46.5	6.48					OIE	219419
2016-11-12	2016-11-14	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Ardeidae	8899	herons	Wild	51.33	12.37					National authorities	219271
2016-11-11	2016-11-11	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Anas	8835	ducks	Wild	48.03	11.13					National authorities	218791
2016-11-11	2016-11-18	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Larus marinus	8912	great black-backed gull	Wild	52.842222	4.97					OIE	219305
2016-11-11	2016-11-18	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aves	8782	birds	Wild	52.842222	4.97					OIE	219305
2016-11-01	2017-01-12	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Aves	8782	birds	Domestic	9.49508	76.40281999999999					OIE	221988
2016-10-20	2016-11-02	H7N1 subtype	{"Hsubtype":"H7","Nsubtype":"N1","pathogenicity":"HPAI"}	119216	Anas	8835	ducks	Wild	31.256999999999998	2.8246					OIE	218622
2016-10-18	2017-01-19	H5N8 subtype	{"Hsubtype":"H5","Nsubtype":"N8","pathogenicity":"HPAI"}	232441	Mycteria	33585		Wild	26.12	78.1					OIE	222839
2016-10-10	2016-10-10	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	1.0162	124.60700000000001					FAO Field Officer	221509
2016-07-20	2016-08-31	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.54519	-0.39011					OIE	215994
2016-07-15	2016-10-31	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anser sp.	8847	goose	Domestic	22.6485	114.1448					National authorities	223287
2016-07-15	2016-10-31	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	30.195240000000002	107.86476					National authorities	223298
2016-07-15	2016-10-31	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	31.88138	104.60145					National authorities	223302
2016-07-15	2016-10-31	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	23.60456	102.95693					National authorities	223311
2016-07-15	2016-10-31	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	23.60237	104.87042					National authorities	223314
2016-07-07	2016-07-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Meleagris gallopavo	9103	wild turkey	Domestic	27.11725	31.232429999999997					National authorities	214115
2016-06-15	2016-06-17	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	29.09197	31.07445					National authorities	213353
2016-06-07	2016-06-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	29.300739	30.889937					National authorities	213346
2016-05-31	2016-06-01	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	31.052301	31.451994					National authorities	213341
2016-05-30	2016-07-04	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	3.832964	11.470791					OIE	213976
2016-05-27	2016-05-27	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	-0.11638699999999999	100.619					National authorities	216673
2016-05-13	2016-05-13	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	1.193095	124.84200000000001					National authorities	216668
2016-04-20	2016-04-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Meleagris gallopavo	9103	wild turkey	Domestic	27.161704999999998	31.202664000000002					National authorities	211894
2016-03-19	2016-03-29	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	6.3408	5.6636					OIE	211623
2016-03-14	2016-03-16	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	29.981621999999998	31.257627000000003					National authorities	211362
2016-03-06	2016-03-14	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	12.0868	8.8291					OIE	211312
2016-02-24	2016-02-26	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Meleagris gallopavo	9103	wild turkey	Domestic	29.564593	31.234810999999997					National authorities	210947
2016-02-12	2016-02-22	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	11.6844	8.3736					OIE	210858
2016-02-05	2016-02-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-1.244119	102.141					National authorities	216746
2016-01-13	2016-01-19	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.9388	8.8356					OIE	209783
2016-01-05	2016-01-15	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Gallus gallus	9031	chickens	Domestic	23.6384	120.29299999999999					OIE	209727
2016-01-02	2016-01-11	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.030175	7.58305					OIE	209554
2015-12-16	2015-12-16	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.7626980000000003	102.366					National authorities	216712
2015-12-15	2016-01-04	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Gallus gallus	9031	chickens	Domestic	25.0302	121.49					OIE	209476
2015-12-15	2016-01-15	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	31.83373	116.32333999999999					National authorities	215375
2015-12-15	2016-01-15	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anser sp.	8847	goose	Domestic	26.30521	107.31383000000001					National authorities	215424
2015-12-14	2015-12-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	43.677014	-0.527173					OIE	209319
2015-12-11	2015-12-22	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Aves	8782	birds	Domestic	43.862763	-0.044144					OIE	209329
2015-12-10	2016-01-22	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"LPAI"}	119220	Anas platyrhynchos	8839	mallard ducks	Domestic	43.654215	-0.7378399999999999					OIE	209868
2015-12-07	2016-01-04	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Gallus gallus	9031	chickens	Domestic	23.855999999999998	120.40700000000001					OIE	209474
2015-11-10	2015-11-23	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Aves	8782	birds	Domestic	15.1521	108.603					OIE	208747
2015-09-28	2015-10-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.1574	6.5835					OIE	207794
2015-09-27	2015-10-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.114	6.9785					OIE	207793
2015-09-09	2015-10-30	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Anas platyrhynchos	8839	mallard ducks	Domestic	23.7153	120.499					OIE	208121
2015-09-03	2015-09-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	5.3255	6.6466					OIE	207027
2015-08-27	2015-09-04	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Aves	8782	birds	Domestic	23.6392	120.302					OIE	206986
2015-08-20	2015-10-02	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Aves	8782	birds	Domestic	23.8911	120.49600000000001					OIE	207719
2015-08-20	2015-10-30	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"LPAI"}	119220	Struthio camelus	8801	ostrich	Domestic	-33.6	22.3					OIE	208090
2015-08-14	2016-03-03	H7N3 subtype	{"Hsubtype":"H7","Nsubtype":"N3","pathogenicity":"HPAI"}	119215	Gallus gallus	9031	chickens	Domestic	18.462623999999998	-97.39938599999999					OIE	211094
2015-08-04	2015-09-21	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"LPAI"}	119220	Struthio camelus	8801	ostrich	Domestic	-33.6	21.7					OIE	207537
2015-07-31	2015-07-31	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-3.8443160000000005	119.919826					Media	206864
2015-07-30	2015-08-06	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	6.613857	3.5693309999999996					FAO Field Officer	206596
2015-07-21	2015-07-31	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Anas platyrhynchos	8839	mallard ducks	Domestic	23.75229	120.23097					OIE	206269
2015-07-01	2015-07-21	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Phasianidae sp.	9006		Domestic	5.79801	0.14337					OIE	205867
2015-06-30	2015-11-12	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	28.741069	112.68786599999999					National authorities	208383
2015-06-30	2015-11-12	H5N6 subtype	{"Hsubtype":"H5","Nsubtype":"N6","pathogenicity":"HPAI"}	329376	Anas platyrhynchos	8839	mallard ducks	Domestic	26.65	106.63333300000001					National authorities	208405
2015-06-04	2015-07-13	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"LPAI"}	119220				Domestic	-33.6	21.7					OIE	205692
2015-06-02	2015-06-04	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Meleagris gallopavo	9103	wild turkey	Domestic	42.2238	-94.8374					National authorities	204278
2015-05-27	2015-05-27	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	-7.2628	110.40299999999999					National authorities	205668
2015-05-23	2015-10-02	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Aves	8782	birds	Domestic	11.2972	-0.6364					OIE	207814
2015-05-06	2015-05-08	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	26.547103000000003	31.685399					National authorities	204086
2015-05-05	2015-05-07	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Anas platyrhynchos	8839	mallard ducks	Domestic	43.2335	-95.8296					National authorities	202489
2015-05-02	2015-05-06	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Gallus gallus	9031	chickens	Domestic	42.7197	-93.7208					National authorities	202457
2015-05-02	2015-05-18	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Gallus gallus	9031	chickens	Domestic	22.7272	120.531					OIE	203163
2015-04-10	2015-04-16	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Meleagris gallopavo	9103	wild turkey	Domestic	44.3636	-93.7123					National authorities	201901
2015-04-07	2015-07-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.85388	8.85046					OIE	205634
2015-04-04	2015-05-11	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Aves	8782	birds	Wild	23.86051	120.5581					OIE	202727
2015-04-03	2015-04-07	H5N2 subtype	{"Hsubtype":"H5","Nsubtype":"N2","pathogenicity":"HPAI"}	119220	Meleagris gallopavo	9103	wild turkey	Domestic	45.1392	-94.9996					National authorities	201890
2015-04-03	2015-04-16	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	27.4943	89.6421					National authorities	202040
2015-03-27	2015-07-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.87904	8.844330000000001					OIE	205621
2015-03-23	2015-07-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.97124	8.85036					OIE	205612
2015-03-23	2015-07-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.92521	8.867460000000001					OIE	205615
2015-03-18	2015-03-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	31.052301	31.451994					National authorities	201707
2015-03-15	2015-07-07	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	9.878753999999999	8.8435					OIE	205596
2015-03-03	2015-03-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	25.517	29.026					National authorities	201507
2015-03-01	2015-03-20	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	10.0638	9.0991					National authorities	201491
2015-02-26	2015-02-28	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	31.296999999999997	30.302					National authorities	201350
2015-02-25	2015-02-28	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.125999999999998	32.482					National authorities	201345
2015-02-04	2015-02-04	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	-7.1657	112.354825					National authorities	202163
2015-02-03	2015-02-05	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Gallus gallus	9031	chickens	Domestic	28.254	33.618					National authorities	200216
2015-01-30	2015-02-01	H5N1 subtype	{"Hsubtype":"H5","Nsubtype":"N1","pathogenicity":"HPAI"}	102793	Anas platyrhynchos	8839	mallard ducks	Domestic	30.224	31.357					National authorities	200202
